claim_relation_id,source_id,source_name,source_type,relation_type,relation_label,target_id,target_name,target_type,usage,layer,mention_count,document_count,paragraph_count,sentence_count,category_count,evidence_count,example_text,example_url
crel_0931a42fc989,ent_2690856df9d0,佛牙,RitualObject,entity_has_reasoning_claim,实体具有推论或结果命题,claim_78f29b12bc9b,西藏貢噶多傑仁波切把一顆佛牙舍利贈予第一人稱作者；作者認為此珍寶應由全體佛教徒乃至全人類共有並共同參與分享，因此佛光山與國際佛光會聯合組成恭迎團，赴泰國迎回台灣，並在台北中正紀念堂前廣場舉辦恭迎佛牙舍利顯密護國祈安法會。,InterpretiveClaim,evidence_usable,claim_evidence_graph,1,1,1,1,1,1,一九九八年，承西藏貢噶多傑仁波切贈予我一顆佛牙舍利，我覺得這樣的稀世珍寶，應該是屬於全體佛教徒，甚至是全人類所共有，這樣的善美好事，也應該讓大家一起來參與、分享。⟂S⟂因此，由佛光山和國際佛光會聯合組成了一個「恭迎佛牙舍利團」，於四月十一日到泰國把佛牙舍利迎回台灣，並在台北中正紀念堂前的廣場，舉辦一場「恭迎佛牙舍利顯密護國祈安法會」。,https://books.masterhsingyun.org/ArticleDetail/artcle15531
crel_79bad504d41f,ent_e47803ce7217,佛祖,DoctrineTerm,entity_has_condition_claim,实体具有条件或范围命题,claim_d5b4ff342e73,可以對佛祖沒有信心（信與不信他不增不減），但不能對自己沒有信心，不能說「我不會、我不能、我不要」,InterpretiveClaim,evidence_usable,claim_evidence_graph,1,1,1,1,1,1,你可以對佛祖沒有信心，因為佛祖你信他、不信他，他不多也不少，但你不能對自己沒有信心，不能說「我不會」、「我不能」、「我不要」。,https://books.masterhsingyun.org/ArticleDetail/artcle16563
crel_ed4c6a72a8e9,ent_e47803ce7217,佛祖,DoctrineTerm,entity_has_condition_claim,实体具有条件或范围命题,claim_4e279663dfb9,佛祖不需要我們信他，但人不能對自己沒有信心,InterpretiveClaim,evidence_usable,claim_evidence_graph,2,2,2,2,2,2,信仰，最重要的，佛祖不要我們信他，但是我對自己不能沒有信心。,https://books.masterhsingyun.org/ArticleDetail/artcle15334
crel_94897ae30a09,ent_e47803ce7217,佛祖,DoctrineTerm,entity_has_condition_claim,实体具有条件或范围命题,claim_a829133bfa23,佛祖雖不要我們信仰他，但我們不能不信仰自己,InterpretiveClaim,evidence_usable,claim_evidence_graph,1,1,1,1,1,1,所以佛祖雖不要我們信仰他，但我們不能不信仰自己。,https://books.masterhsingyun.org/ArticleDetail/artcle16556
crel_b6f2219410e9,ent_c094b037b1e1,佛祖統紀,DoctrineTerm,entity_explained_by_claim,实体由语境命题解释,claim_7c9980bee15a,《佛祖统纪》第四十五卷被说成记载宋代欧阳修梦游地狱并见十殿阎罗。,InterpretiveClaim,evidence_usable,claim_evidence_graph,1,1,1,1,1,1,歷代以來是否有人到過天堂與地獄？⟂S⟂根據《太平廣記》第一四六卷的記載，有一天，唐太宗夢見太史李淳風淚流滿面告訴他，自己將不久人世，太宗後來也到地獄冥府周遊一番，這段經歷還成為膾炙人口的民間故事。⟂S⟂《佛祖統紀》第四十五卷，記載宋朝大文豪歐陽修，夢遊地獄、見到十殿閻羅的記錄。⟂S⟂另外，佛陀到忉利天說法，甚至還運用神通，將弟子難陀帶至天堂遊玩，然後又帶至地獄觀看，以止息難陀的欲心，增加他的道念。,https://books.masterhsingyun.org/ArticleDetail/artcle3436
crel_85d1cefa2648,ent_f0e76d86a8f2,佛經,Classic,entity_explained_by_claim,实体由语境命题解释,claim_c7aa38b14027,讲演者以一般佛经为例，称经文开头常有“如是我闻”，最后一句为“信受奉行”，并批评学佛者往往未能奉行。,InterpretiveClaim,evidence_usable,claim_evidence_graph,1,1,1,0,1,1,例如：佛經的開頭都有「如是我聞」，就是這本經我聽了，但是經文的最後一句「信受奉行」，卻往往做不到。⟂S⟂因此，現在一般學佛的人，大都只有半部經，也就是只有「如是我聞」，沒有「信受奉行」。,https://books.masterhsingyun.org/ArticleDetail/artcle119
crel_21573c83cfa2,ent_f0e76d86a8f2,佛經,Classic,entity_explained_by_claim,实体由语境命题解释,claim_f43d5f9e1de8,「火宅」「心地」「心田」「臭皮囊」「一瓣心香」「一心不亂」「刀口舔蜜」「自作自受」「自欺欺人」「無惡不作」「花花世界」「金口難開」「金翅擘海」「香象渡河」「不即不離」「認賊為子」「泥船渡河」「火中生蓮」「不知不覺」「不可思議」「人命在呼吸之間」「如入寶山空手歸」「苦海無邊，回頭是岸」等詞彙都被說成出自佛經，並為中國文學增加表達方式、給人生寶貴啟示。,InterpretiveClaim,evidence_usable,claim_evidence_graph,1,1,1,1,1,1,其他如「火宅」、「心地」、「心田」、「臭皮囊」、「一瓣心香」、「一心不亂」、「刀口舔蜜」、「自作自受」、「自欺欺人」、「無惡不作」、「花花世界」、「金口難開」、「金翅擘海」、「香象渡河」、「不即不離」、「認賊為子」、「泥船渡河」、「火中生蓮」、「不知不覺」、「不可思議」、「人命在呼吸之間」、「如入寶山空手歸」、「苦海無邊，回頭是岸」等等，都出自於佛經。⟂S⟂這些詞彙不但為中國文學增添了許多表達方式，而且對我們人生也有許多寶貴的啟示。,https://books.masterhsingyun.org/ArticleDetail/artcle8657
crel_80f64dc3331a,ent_f0e76d86a8f2,佛經,Classic,entity_explained_by_claim,实体由语境命题解释,claim_f15996524b0e,作者概括每部佛經以「如是我聞」開頭、以「信受奉行」結尾，並批評佛弟子通常只做到前者而未能做到後者。,InterpretiveClaim,evidence_usable,claim_evidence_graph,1,1,1,1,1,1,每一部佛經的開頭是︰「如是我聞」，然後以「信受奉行」結尾。⟂S⟂佛弟子通常只做到「如是我聞」，卻不能做到「信受奉行」。,https://books.masterhsingyun.org/ArticleDetail/artcle2882
crel_7740b4cace8e,ent_f0e76d86a8f2,佛經,Classic,entity_explained_by_claim,实体由语境命题解释,claim_a6045c580b52,作者列舉「火宅、心地、心田、臭皮囊、一瓣心香、一心不亂、刀口舔蜜、自作自受、自欺欺人、無惡不作、花花世界、金口難開、金翅擘海、香象渡河、不即不離、認賊為子、泥船渡河、火中生蓮、不知不覺、不可思議、人命在呼吸之間、如入寶山空手歸、苦海無邊回頭是岸」等語，總括說它們都出自佛經。,InterpretiveClaim,evidence_usable,claim_evidence_graph,1,1,1,1,1,1,其他如「火宅」、「心地」、「心田」、「臭皮囊」、「一瓣心香」、「一心不亂」、「刀口舔蜜」、「自作自受」、「自欺欺人」、「無惡不作」、「花花世界」、「金口難開」、「金翅擘海」、「香象渡河」、「不即不離」、「認賊為子」、「泥船渡河」、「火中生蓮」、「不知不覺」、「不可思議」、「人命在呼吸之間」、「如入寶山空手歸」、「苦海無邊，回頭是岸」等等，都出自於佛經。,https://books.masterhsingyun.org/ArticleDetail/artcle8657
crel_a72b131713fc,ent_f0e76d86a8f2,佛經,Classic,entity_has_condition_claim,实体具有条件或范围命题,claim_b9c64b88e17f,約在紀元前一世紀，以梵文或巴利文刻寫於貝多羅葉的佛教經典被稱為「貝葉經」。,InterpretiveClaim,evidence_usable,claim_evidence_graph,1,1,1,1,1,1,佛教發源於印度，向南傳至尼泊爾、緬甸及東南亞各國，向北則傳至中亞細亞各國，紀元前後，由西域傳入中國。⟂S⟂正式傳入中國是東漢明帝永平十一年（六八），當時朝廷改洛陽鴻臚寺為白馬寺，中土出現了第一座佛寺。⟂S⟂加上東漢來的僧人竺法蘭與迦攝摩騰帶來了佛教經典，使得佛教的弘揚在中國開始生根。⟂S⟂佛教的經典是以釋迦牟尼佛的教義所彙集編寫而成的，筆錄抄寫佛經的出現，應於紀元前一世紀左右，當時是以梵文或巴利文刻於似棕櫚葉的貝多羅葉，故稱「貝葉經」。⟂S⟂由於文字的特殊，佛教弘傳須本土化，佛法方能弘揚，因此許多高僧大德，開始翻譯經典，產生許多譯本。⟂S⟂翻譯之佛經有來自印度的鳩摩羅什、中國的法顯、玄奘法師等，印度佛教廣布中國的弘法，因僧人與經典的翻譯，開始開展。⟂S⟂佛經的書寫，從印度梵文的貝葉經翻譯成漢文之後，加上佛教日漸普及，使得佛法更深入民間。⟂S⟂佛經的抄寫活動，也成為簡易的修行法門之一。,https://books.masterhsingyun.org/ArticleDetail/artcle17988
crel_c3b4fd69d99c,ent_f0e76d86a8f2,佛經,Classic,entity_has_interpretation_claim,实体具有诠释或修正命题,claim_abbe66a76152,作者把佛經所載佛陀說法時大眾由「願樂欲聞」到「歡喜踴躍，信受奉行」的過程，進一步解讀為提倡法樂與禪悅。,InterpretiveClaim,evidence_usable,claim_evidence_graph,1,1,1,1,1,1,佛經中記載：佛陀說法時，大眾同聲「願樂欲聞」，到最後是「歡喜踴躍，信受奉行」，這也是在提倡要有法樂、禪悅。,https://books.masterhsingyun.org/ArticleDetail/artcle5059
crel_7f0edf84e226,ent_f0e76d86a8f2,佛經,Classic,entity_has_reasoning_claim,实体具有推论或结果命题,claim_5b45f7324fbe,作者說佛教經典由釋迦牟尼佛教義彙集編寫而成，約於紀元前一世紀出現筆錄抄寫，早期以梵文或巴利文刻於貝多羅葉而稱貝葉經；後經多位僧人翻譯成漢文並隨佛教普及深入民間，佛經抄寫活動也成為簡易修行法門之一。,InterpretiveClaim,evidence_usable,claim_evidence_graph,1,1,1,1,1,1,佛教發源於印度，向南傳至尼泊爾、緬甸及東南亞各國，向北則傳至中亞細亞各國，紀元前後，由西域傳入中國。⟂S⟂正式傳入中國是東漢明帝永平十一年（六八），當時朝廷改洛陽鴻臚寺為白馬寺，中土出現了第一座佛寺。⟂S⟂加上東漢來的僧人竺法蘭與迦攝摩騰帶來了佛教經典，使得佛教的弘揚在中國開始生根。⟂S⟂佛教的經典是以釋迦牟尼佛的教義所彙集編寫而成的，筆錄抄寫佛經的出現，應於紀元前一世紀左右，當時是以梵文或巴利文刻於似棕櫚葉的貝多羅葉，故稱「貝葉經」。⟂S⟂由於文字的特殊，佛教弘傳須本土化，佛法方能弘揚，因此許多高僧大德，開始翻譯經典，產生許多譯本。⟂S⟂翻譯之佛經有來自印度的鳩摩羅什、中國的法顯、玄奘法師等，印度佛教廣布中國的弘法，因僧人與經典的翻譯，開始開展。⟂S⟂佛經的書寫，從印度梵文的貝葉經翻譯成漢文之後，加上佛教日漸普及，使得佛法更深入民間。⟂S⟂佛經的抄寫活動，也成為簡易的修行法門之一。,https://books.masterhsingyun.org/ArticleDetail/artcle17988
crel_016b354c598c,ent_f0e76d86a8f2,佛經,Classic,entity_has_reasoning_claim,实体具有推论或结果命题,claim_183904fdc502,佛經被引為故事來源：一位沙彌常說好話讚歎他人，久而久之開口滿口芬芳，眾人因而稱他「香口沙彌」。,InterpretiveClaim,evidence_usable,claim_evidence_graph,1,1,1,1,1,1,佛經記載，過去有一位沙彌，因為常說好話讚歎他人，久而久之，一開口就是滿口芬芳，大家都稱他「香口沙彌」。⟂S⟂所以有一句話說「面上無瞋是供養， 口裡無瞋出妙香」，但人往往因為愚痴，對於這麼輕而易舉的功德善行，卻不容易做到。,https://books.masterhsingyun.org/ArticleDetail/artcle13229
crel_d4729da3ad03,ent_f0e76d86a8f2,佛經,Classic,entity_has_reasoning_claim,实体具有推论或结果命题,claim_4827fe5ed82b,佛經記載一位沙彌常誇獎他人、讚歎三寶且不說妄言惡語，久而久之口中生出異香，眾人稱他「香口沙彌」。,InterpretiveClaim,evidence_usable,claim_evidence_graph,1,1,1,1,1,1,「口裡無瞋出妙香」，佛經裡記載，過去有一位沙彌因經常誇獎他人，讚歎三寶，不說妄言、惡語，久而久之，他的口中自然飄散出一股異香，大家都稱他「香口沙彌」。⟂S⟂因此我們與人相處，能如《金剛經》所說的「真語者、實語者、如語者、不誑語者、不異語者」，不說諷刺的話語，沒有惡口、妄言、綺語、兩舌，口中說出的話不含刀帶刺，不傷害到對方，出言吐語就是「口出妙香」了！,https://books.masterhsingyun.org/ArticleDetail/artcle13177
crel_dca19b6d680e,ent_6475d71f00be,佛道,DoctrineTerm,entity_explained_by_claim,实体由语境命题解释,claim_1631b4adf821,佛道争论围绕二教优劣展开：文本叙述道教曾以佛教为外来教而排斥，列举迦叶摩腾与道士、曹植、帛远与王浮等论争，并称《老子化胡经》为伪作妄说；后续毁佛与佛教法难也被归因于道教。,InterpretiveClaim,evidence_usable,claim_evidence_graph,1,1,1,1,1,1,歷代佛儒爭論的重點不外：僧侶剃除鬚髮、不婚無後，有違孝道；⟂S⟂披袈裟、袒右肩，見人不行跪拜之禮，違背服飾行儀的禮制。⟂S⟂慧遠大師指出印度與中國的習俗不同，且僧侶乃出世修行者，本與俗人有別。⟂S⟂孝可分為世間孝與出世間孝二種，世間的孝道是現世孝，譬如儒家的甘旨供養，使父母現世安樂，衣食無缺，光宗耀祖。⟂S⟂出世間的孝道是永久的大孝，不僅孝養現世父母，更要接引他們學佛，使其免於輪迴之苦，永得安樂。⟂S⟂另外，佛道爭論的重點在於二教孰勝孰劣。⟂S⟂最初道教以佛教為外來之教而排斥之，最早的爭論見於東漢迦葉摩騰與諸道士論辯；⟂S⟂三國時代，曹植作《辯道論》批難道教神仙說的詐妄；⟂S⟂西晉時，帛遠與道士王浮間也有佛道之爭，王浮乃偽作《老子化胡經》，妄說老子西去印度轉生為釋迦，教化胡人，爾後二教常因此經而論爭。⟂S⟂佛道之爭從學理的爭論到危及佛教的生存，歷史上北魏太武帝、北周武帝、唐武宗與後周世宗毀佛，釀成「三武一宗」的佛教法難，皆因道教所引起。,https://books.masterhsingyun.org/ArticleDetail/artcle4427
crel_5db0f6194928,ent_6475d71f00be,佛道,DoctrineTerm,entity_explained_by_claim,实体由语境命题解释,claim_28bb7dab9470,文中說「我等」朝暮所求的佛道是在一切眾生之間，而不是脫離眾生的抽象追求。,InterpretiveClaim,evidence_usable,claim_evidence_graph,2,2,2,2,2,2,我等朝暮所求的佛道，是在一切眾生間，佛光人如要保持一份佛子純真的德性，千萬不可謀求私利，自圖安樂。,https://books.masterhsingyun.org/ArticleDetail/artcle726
crel_547724dbc72a,ent_98526b272a84,佛門,DoctrineTerm,entity_has_interpretation_claim,实体具有诠释或修正命题,claim_11e9db1a8811,大師說他要拉近貧富之間的距離，讓有錢的人請沒錢的人吃飯，窮人不必為三餐操心，讓所有人來到佛門都有一頓免費的平安飯可以吃，不是為了錢，而是給信徒方便。,InterpretiveClaim,evidence_usable,claim_evidence_graph,1,1,1,1,1,1,大師說他要拉近貧富之間的距離，讓有錢的人請沒錢的人吃飯，窮人不必為三餐操心，讓所有人來到佛門都有一頓免費的平安飯可以吃，不是為了錢，而是給信徒方便。,https://books.masterhsingyun.org/ArticleDetail/artcle17982
crel_273ab77be505,ent_98526b272a84,佛門,DoctrineTerm,entity_has_interpretation_claim,实体具有诠释或修正命题,claim_06a256a31fb6,我一直強調對於初次接觸佛門的人，不必一定強迫他拜佛，但這並不表示反對拜佛，而是我們度眾要懂方便善巧，要能觀機逗教。,InterpretiveClaim,evidence_usable,claim_evidence_graph,1,1,1,1,1,1,我一直強調對於初次接觸佛門的人，不必一定強迫他拜佛，但這並不表示反對拜佛，而是我們度眾要懂方便善巧，要能觀機逗教。,https://books.masterhsingyun.org/ArticleDetail/artcle17644
