evidence_id,relation_id,document_id,paragraph_id,sentence_ids,category,source_url,text,support_count,review_status
ev_886d46d4efbc,rel_aff88b7fba07,doc_00000744,par_00000744_0078,sent_00000744_0078_001;sent_00000744_0078_002;sent_00000744_0078_003;sent_00000744_0078_004;sent_00000744_0078_005;sent_00000744_0078_006,第二類【人間佛教論叢】,https://books.masterhsingyun.org/ArticleDetail/artcle744,此外，歷史上有不少高僧大德因德學兼具而被帝王迎入都城，乃至建寺供養。⟂S⟂眾鳥依大樹而居，人也是如此，有賢僧駐錫的地方，必能廣招徠者，此即所謂的「人傑地靈」，這也是為何歷來「都市寺院」繁興，僧人也喜歡聚集都市的原因之一。⟂S⟂像東晉道安因逃難而率眾一路來到襄陽，十五年後被苻堅迎去長安，臨行前命五百名弟子分散各地弘法，但到了長安五重寺之後，各地僧人聞名而來者竟有數千眾之多，道譽感人若此，無怪乎有「印手菩薩」之美稱。⟂S⟂鳩摩羅什被姚興迎請至長安西明閣及逍遙園主持譯業，從學者三千，長安一時之間成為當時佛教的重鎮。⟂S⟂與鳩摩羅什並列為「中國四大譯師」之一的玄奘，在西行取經回國後，為唐太宗、高宗所欽重，供養於大內，並先後敕住弘福寺、大慈恩寺、玉華宮寺等處，請其譯經，一時之間，也是俊彥翕從。⟂S⟂像這些高僧大德在當時被尊為國師，實則乃今之「國策顧問」，在法務倥傯，領眾薰修之餘，還得不時跟隨帝王巡幸各處，其辛苦可想而知，若非深具菩薩悲願的「人間比丘」，何能行此難事！,1,accept_stable_edge
ev_a9da366abeb0,rel_cada7f9d22d1,doc_00023610,par_00023610_0011,sent_00023610_0011_001;sent_00023610_0011_002,第九類【佛光山系列】,https://books.masterhsingyun.org/ArticleDetail/artcle23610,放燄口結緣也是行佛事，信徒行善布施，閱讀報紙，參與學校的建設，為教育文化發展努力，也都是「行佛」布施，大家都是為了佛法弘揚，因此自然就法喜充滿。⟂S⟂所以，在台灣競爭激烈的報業裡，《人間福報》能夠在這許多大報林立中，走出屬於自己的乾淨道路，每日發行二十萬份，誠屬不易。,1,accept_stable_edge
ev_e4af84d9b2e9,rel_13f29fc61ba1,doc_00023185,par_00023185_0004,sent_00023185_0004_003;sent_00023185_0004_004,第三類【教科書】,https://books.masterhsingyun.org/ArticleDetail/artcle23185,猶如清珠投於濁水，濁水不得不清。⟂S⟂所以行者應當舉起佛號，一降直下，如太阿劍橫按當軒，斬盡無明煩惱，直到一心不亂、能所兩忘為止。,1,accept_stable_edge
ev_acc0e49fb824,rel_a8a252cc3e6f,doc_00015147,par_00015147_0005,,第三類【教科書】,https://books.masterhsingyun.org/ArticleDetail/artcle15147,佛陀成道後四十九年中，往來恆河兩岸說法，足跡踏遍五印度，所言所行，皆是「示教利喜」的示範。⟂S⟂佛陀的弟子中，最特出的十大比丘弟子，包括其異母王弟難陀、獨子羅睺羅、堂弟阿難、提婆達多、阿那律，以及為王子們理髮的優婆離，又感化婆羅門之子須菩提等，他們皆具眾德而各有所長，各個證得羅漢果位，為弘揚正法，不辭辛勞，犧牲奉獻，留下化世益人的懿行，為後世留下學習的典範。,1,accept_stage263i_validated_evidence
ev_ab19cc907baf,rel_984fadbb2b5d,doc_00024086,par_00024086_0136,sent_00024086_0136_005,星雲大師人間佛教傳燈錄,https://books.masterhsingyun.org/ArticleDetail/artcle24086,經由忍辱的修行，在世間能成就事業，在出世間能夠達到不生不滅的覺悟境界。,1,repair_direction_or_endpoint
ev_6aadbc3fee38,rel_6e31992fab30,doc_00024122,par_00024122_0018,sent_00024122_0018_001,星雲大師人間佛教傳燈錄,https://books.masterhsingyun.org/ArticleDetail/artcle24122,佛光山不僅有宏偉的建築，更有豐富的內涵，包括培養僧才的佛教學院、重編大藏經的編藏處、雲水醫院、養老育幼等慈善事業，以及禪堂、念佛堂等修行場所。,1,accept_stable_edge
ev_bbe99f149aa7,rel_fbf1fef8a45e,doc_00014106,,,第五類【文叢】,https://books.masterhsingyun.org/ArticleDetail/artcle14106,「正法將滅能護持」，什麼是正法？ ⟂S⟂ 就是正確的佛法，如三法印、四聖諦、四弘誓願、六度、八正道、十二因緣等等。,1,auto_keep_stable
ev_65fc96f2f40c,rel_2ca4d6b778d4,doc_00000102,par_00000102_0033,sent_00000102_0033_001;sent_00000102_0033_002;sent_00000102_0033_003;sent_00000102_0033_004;sent_00000102_0033_005;sent_00000102_0033_006;sent_00000102_0033_007;sent_00000102_0033_008,第二類【人間佛教論叢】,https://books.masterhsingyun.org/ArticleDetail/artcle102,佛陀當初在靈山會上拈花一笑，可以說，笑出了世界宇宙的火花，笑出了人生無限的真理，笑出了中華文化禪學裡那許多美麗的語錄篇章。⟂S⟂我們問一句，禪是活潑的呢？⟂S⟂還是呆板的呢？⟂S⟂禪，應該是活潑的，不是呆板的。⟂S⟂一般人以為坐禪要眼觀鼻，鼻觀心，要像「老僧入定」般如如不動，否則不容易得道。⟂S⟂實際上，打坐只是過程和方法，用來幫助我們生定發慧。⟂S⟂禪的真義應該是活活潑潑的，所謂搬柴運水是禪，喝茶吃飯是禪，行住坐臥是禪，語默動靜、揚眉瞬目都是禪。⟂S⟂禪，是用一種行雲流水、瀟灑自在的態度來應對萬事萬物，好比兩岸經過了六十多年的疏離，經過領導人習近平、馬英九在新加坡會面，一握手之間，促進了彼此之間的和平，可以說是中華兒女禪心的表現！,1,new_relation
ev_d7b36687d75c,rel_a65d949d7a46,doc_00007541,,,第三類【教科書】,https://books.masterhsingyun.org/ArticleDetail/artcle7541,中國四大譯經家中，俗稱舊譯家的鳩摩羅什將涅槃譯為「滅度」，就是滅煩惱障、度生死海的意思。,3,auto_keep_stable
ev_80221ab19cb1,rel_0861eb28d827,doc_00005000,par_00005000_0013,sent_00005000_0013_001;sent_00005000_0013_002,第五類【文叢】,https://books.masterhsingyun.org/ArticleDetail/artcle5000,八、念佛是淨土的窗戶：信仰佛教的人，念阿彌陀佛希望往生西方極樂世界，念藥師佛希望往生東方琉璃淨土，念彌勒佛希望往生兜率淨土。⟂S⟂這就如同學生希望將來往什麼方向發展，他就進入選定的學校就讀相關的科系。,1,accept_stable_edge
ev_e895440a5ea0,rel_b568bbb56f95,doc_00003984,par_00003984_0001,sent_00003984_0001_001;sent_00003984_0001_002,第三類【教科書】,https://books.masterhsingyun.org/ArticleDetail/artcle3984,「景物依舊，人事已非」，這是一般人對無常的感嘆。⟂S⟂其實，世間一切有為法都是因緣和合而生起，因緣所生的諸法，空無自性，隨著緣聚而生，緣散而滅，它是三世遷流不住的，所以不但有情世間的眾生有生、老、病、死的現象，器世間的山河大地有成、住、壞、空的演變，人的心念有生、住、異、滅的變化，自然界的時序更是春、夏、秋、冬，或冷、暖、寒、暑的更替不已。,1,accept_stable_edge
ev_2a8d5cfe3b00,rel_fdc9a19454fa,doc_00004082,,,第三類【教科書】,https://books.masterhsingyun.org/ArticleDetail/artcle4082,國際佛光會歷年來不斷地舉辦「淨化人心七誡運動」、「三好運動」、「監獄三皈五戒」、「反煙毒運動」、「禪淨共修祈福法會」、「慈悲愛心列車」等活動，都是佛教發揮對社會人心教化功能的最佳例證。,1,auto_keep_stable
ev_841d8cce9d3d,rel_6bd6d681cdc1,doc_00002389,,,第八類【日記】,https://books.masterhsingyun.org/ArticleDetail/artcle2389,本山法師除了支援佛事之外，信眾部和慈悲基金會也配合舉辦佛學講座及義診。,1,repair_stable_edge
ev_ada6fcb52acc,rel_9a4b70d8827b,doc_00014106,,,第五類【文叢】,https://books.masterhsingyun.org/ArticleDetail/artcle14106,菩提是什麼？ ⟂S⟂ 就是發願「上求佛道，下化眾生」。,1,auto_keep_stable
ev_1664c33a82b9,rel_dbcdf7dfc70a,doc_00016224,,,第四類【講演集】,https://books.masterhsingyun.org/ArticleDetail/artcle16224,你有結緣的習慣，結緣就是佛法。,2,auto_keep_stable
ev_0868d32f185a,rel_2c43a681d447,doc_00018591,,,第五類【文叢】,https://books.masterhsingyun.org/ArticleDetail/artcle18591,太虛大師從民初開始弘揚佛法，就有人間思想。,5,auto_keep_stable
ev_463c0b66ee7a,rel_ead6d21e157e,doc_00000785,par_00000785_0209,sent_00000785_0209_001;sent_00000785_0209_002;sent_00000785_0209_003;sent_00000785_0209_004,第二類【人間佛教論叢】,https://books.masterhsingyun.org/ArticleDetail/artcle785,佛法分世間法、出世間法，佛教最終的目標雖然是追求出世的涅槃解脫之道，不過人生在世是離不開世間法的，即使是佛法也主張「先入世再出世」。⟂S⟂所謂「佛法在世間，不離世間覺；⟂S⟂離世求菩提，恰如覓兔角」，人既然不能離開世間而生存，也不能沒有入世的生活。⟂S⟂但是一般人的生活，大部分是過著：,1,accept_stable_edge
ev_397a0c69921a,rel_127173a8637e,doc_00024296,,,星雲大師人間佛教傳燈錄,https://books.masterhsingyun.org/ArticleDetail/artcle24296,•佛光祖庭宜興大覺寺舉辦「甘露灌頂皈依三寶典禮」，大師親自主持。,2,auto_keep_stable
ev_b720744c409e,rel_674fe99cb20e,doc_00003704,,,第四類【講演集】,https://books.masterhsingyun.org/ArticleDetail/artcle3704,佛陀自己躬身實踐慈悲、救拔倒懸之外，並時時教誡弟子們要犧牲自我，利益他人。,3,auto_keep_stable
ev_c857f22269d1,rel_63f6f202cd0e,doc_00016147,,,第四類【講演集】,https://books.masterhsingyun.org/ArticleDetail/artcle16147,佛是人，經過修行，慢慢地開悟了，悟到的道理就是佛法。,1,auto_keep_stable
ev_d135dc713d7c,rel_b44ce65f3408,doc_00024745,,,第十二類【附錄】,https://books.masterhsingyun.org/ArticleDetail/artcle24745,*42我們讀到，在星雲大師的講演〈從現實的世界說到佛教理想的世界〉（1976）中，他提到太虛大師當年建立彌勒菩薩道場的構想：「近代提倡革新佛教的領袖──太虛大師，他因中國佛教有四大名山，分由四大菩薩統攝，但缺少一座彌勒道場，為弘揚彌勒菩薩的慈心悲願，在他的構想中，曾想將浙江雪竇寺改為大慈彌勒菩薩的彌勒山，另加大悲觀世音菩薩的普陀山，大願地藏菩薩的九華山，大行普賢菩薩的峨嵋山，大智文殊菩薩的五台山，則可合稱佛教的五大名山。,1,keep_stable_register_endpoints
ev_cbbd54738232,rel_cabb1d9b63c8,doc_00017815,par_00017815_0133,sent_00017815_0133_001;sent_00017815_0133_002;sent_00017815_0133_003;sent_00017815_0133_004;sent_00017815_0133_005;sent_00017815_0133_006,第十二類【附錄】,https://books.masterhsingyun.org/ArticleDetail/artcle17815,佛教在小乘「三法印」，大乘「一法印」（不可變者）的原則下，依據「四依法」─依法不依人、依義不依語、依了義不依不了義、依智不依識。⟂S⟂「隨緣不變，不變隨緣」，在變中有不變，不變中有變，創造了各自的宗派，而發揚光大。⟂S⟂就如：印度洋水（印度佛教）、太平洋水（漢系佛教），同樣是水（實相），本質無有不同。⟂S⟂中國佛教「五乘佛法」的觀念，乃又結合了儒、道與佛的思想，將世間法與出世間法作了巧妙的連接，而所謂「人成則佛成」，就建立在此非常穩固且有次第的基石上，使得大乘菩薩道的精神，落實在文化傳統上發揚而光輝之。⟂S⟂此一脈相承的思想─是即中華文化的精髓所在。⟂S⟂根據以往的經驗，漢傳佛教的復興，仍要立足在「以因為創」的基礎上─「隨緣不變，不變隨緣」，始能繼續發揚光大。,1,accept_stable_edge
ev_73afca8ff4b1,rel_5ec62e572d55,doc_00017982,par_00017982_0023,sent_00017982_0023_001;sent_00017982_0023_002;sent_00017982_0023_003;sent_00017982_0023_004;sent_00017982_0023_005;sent_00017982_0023_006,第十二類【附錄】,https://books.masterhsingyun.org/ArticleDetail/artcle17982,典座，以現代的語言來說，相當於總務。⟂S⟂典座的「典」，有典範的意思，要示範給大家看，因此擔任典座的人，大多是老成持重、有因果觀念，在各方面都很標準的老參，才能勝任典座的職務。⟂S⟂另一種典座，是在廚房掌管飲食。⟂S⟂一般人講到廚房的典座，會認為他的工作只是煮飯，其實廚房的職司，有煮飯的飯頭、煮菜的菜頭、負責冷熱水的水頭、負責燒火的火頭，以及管柴薪的柴頭等，他們彼此各有分工，各司其職。⟂S⟂過去很多菩薩化現的僧人，他們都曾在寺院裡做過行單，發心為大眾服務，如文殊菩薩在五台山擔任火頭，有的在寺院、廚房裡擔任總管，這就是「典座」。⟂S⟂,1,accept_stable_edge
ev_0faee8c806bc,rel_71e95b83b0ec,doc_00008421,par_00008421_0025,sent_00008421_0025_001;sent_00008421_0025_002,第三類【教科書】,https://books.masterhsingyun.org/ArticleDetail/artcle8421,佛經上說，眾生之「感」與諸佛菩薩之「應」，共有六萬四千八百的機應。⟂S⟂可見得感應處處皆是，到處都有，只是眾生是否已具備一念的真誠與信願心罷了。,1,accept_stable_edge
ev_78d8dd99eab8,rel_ca3422b3af13,doc_00007172,,,第五類【文叢】,https://books.masterhsingyun.org/ArticleDetail/artcle7172,當時佛印了元禪師正好住持廬山歸宗寺，周敦頤藉著地利之便，經常到寺裡拜訪佛印禪師，並與他談禪論道。,1,auto_keep_stable
ev_2f479ddae578,rel_89ce939937ee,doc_00006699,par_00006699_0005,sent_00006699_0005_001;sent_00006699_0005_002;sent_00006699_0005_003;sent_00006699_0005_004,第三類【教科書】,https://books.masterhsingyun.org/ArticleDetail/artcle6699,又《無量壽經》的三輩往生條件是：三輩人皆需發菩提心，而以是否出家、念佛稱名、修諸功德的多寡，分為上、中、下三輩的不同。⟂S⟂依《往生論》的記載，往生條件有禮拜、讚歎、作願、觀察、迴向等五念門。⟂S⟂又若由簡單的因果來推論，要能確信有西方淨土、要深信發願行持往生，則非「宿具善根福德因緣」不可，更何況臨命終時要能得遇善知識教令稱名，要不遭到意外橫死，以及要達到「一心不亂」，則更非具善根福德因緣不可。⟂S⟂所以依前三經一論的經證及因果定律的推論，得知「必得具足善根福德因緣」，才得以往生西方淨土。,1,accept_stable_edge
ev_c836340cb2e7,rel_235100e4ea8a,doc_00008385,,,第三類【教科書】,https://books.masterhsingyun.org/ArticleDetail/artcle8385,北齊慧文禪師因誦讀龍樹的《中論》及《大智度論》，而證悟「一心三觀」的心要，後以心觀傳授慧思禪師；,1,auto_keep_stable
ev_cfb52f870317,rel_932f6c8ba94d,doc_00016720,par_00016720_0025,sent_00016720_0025_001;sent_00016720_0025_002;sent_00016720_0025_003;sent_00016720_0025_004;sent_00016720_0025_005;sent_00016720_0025_006;sent_00016720_0025_007;sent_00016720_0025_008;sent_00016720_0025_009,第四類【講演集】,https://books.masterhsingyun.org/ArticleDetail/artcle16720,惑障苦惱，類別甚多，但究其根本，多從心緣五欲六塵，比較、計較而來，所以《大般涅槃經》中說︰「一切屬他，則名為苦；⟂S⟂一切由己，自在安樂。」⟂S⟂泯除自他，以法為樂，自然喜樂現前，曠達無礙。⟂S⟂在《維摩經》中，維摩大士勸諸天女︰「樂常信佛，樂欲聽法，樂供養眾，樂離五欲，樂觀五陰如怨賊，樂觀四大如毒蛇，樂觀內入如空聚，樂隨護道意，樂饒益眾生，樂敬養師，樂廣行施，樂堅持戒，樂忍辱柔和，樂勤集善根，樂禪定不亂，樂離垢明慧，樂廣發菩提心，樂降伏眾魔，樂斷諸煩惱，樂淨佛國土，樂成就相好，故修諸功德。⟂S⟂樂莊嚴道場，樂聞深法不畏，樂三解脫門，不樂非時；⟂S⟂樂近同學，樂於非同學中心無掛礙；⟂S⟂樂將護惡知識，樂親近善知識；⟂S⟂樂心喜清淨，樂修無量道品之法，是為菩薩法樂。」⟂S⟂天女聞後，悉皆歎言︰「吾有法樂，不復樂五欲之樂﹗」,1,accept_stable_edge
