claim_evidence_id,claim_id,claim_relation_ids,document_id,paragraph_id,sentence_ids,category,source_url,text,support_count
cev_41e86e0a756f,claim_a48ba3cf7670,crel_f3fa0c51d104,doc_00017785,par_00017785_0061,sent_00017785_0061_001;sent_00017785_0061_002;sent_00017785_0061_003;sent_00017785_0061_004,第十二類【附錄】,https://books.masterhsingyun.org/ArticleDetail/artcle17785,簡言之，星雲大師強調「入世重於出世，生活重於生死，度生重於度死」，認為「佛教一旦缺失了人間的實踐，既如同截斷源頭的江河，喪失了向前邁進的動能；⟂S⟂又好比斬除根部的草木，禁不起風吹雨打的衝擊。」⟂S⟂星雲大師倡導的人間佛教，以人間為核心，以「生」字為樞紐，緊扣生命、生死與生活等人人關心的問題，強調的是行佛，「語默動靜，一切聲色，盡是佛事」，在在處處都有佛法，不離世間正業而解脫。⟂S⟂星雲的理念繼承了積極入世的大乘精神和「即世間而離世間」的中國禪精神，試圖在世間法與出世間法之間建立起具有實踐意義的聯繫。,1
cev_e36ec2f512dc,claim_926c26dbb8f7,crel_823ee7072c5b,doc_00011021,par_00011021_0015,sent_00011021_0015_004;sent_00011021_0015_005,第四類【講演集】,https://books.masterhsingyun.org/ArticleDetail/artcle11021,我覺得，我們身為一個炎黃子孫，能在這個時代裡面，為國家社會盡一點心力，是「匹夫有責」。⟂S⟂所以我也不顧老邁的身體，或者一個出世的和尚身分，覺得要能替國家做一點事、盡一點心，人生歲月苦短，趁著還能走路、還能講話，我就效法過去鑑真大師到日本宣揚佛教「為大事也，何惜生命」的那種精神，為這個國家社會做「不請之友」。,1
cev_a54b2a7a3760,claim_e813de59d0d2,crel_fc9d4e16f06c,doc_00003708,par_00003708_0139,sent_00003708_0139_003,第四類【講演集】,https://books.masterhsingyun.org/ArticleDetail/artcle3708,這時候富翁才明白：一休禪師是在教他為富不可不仁的道理，他用三千兩銀子買來的，不是貓碗、狗盆，而是慈心、高義，這個大功德哪裡是區區幾千兩銀子的價值所能比擬？,1
cev_e80392f15dc6,claim_76e743ba4dea,crel_3ed1cf0585a6,doc_00023601,par_00023601_0042,sent_00023601_0042_002,第九類【佛光山系列】,https://books.masterhsingyun.org/ArticleDetail/artcle23601,但是不經過本山同意，私自外參者，不可回來，除非全山大眾全體通過，才可給予方便。,1
cev_40fe98f3d6f0,claim_176604cd68fa,,doc_00000043,par_00000043_0143,sent_00000043_0143_001,第一類【經義】,https://books.masterhsingyun.org/ArticleDetail/artcle43,「禪」，溯源自印度佛陀於靈山會上的「拈花微笑」，發揚光大於中國唐代的六祖惠能「直指人心，見性成佛」的南宗頓悟禪，由此逐漸形成為「五家七宗」的龐大宗派─禪宗。,1
cev_4419bcb10e75,claim_f06c71a1ed82,crel_43bf19abada3,doc_00015694,par_00015694_0004,sent_00015694_0004_001;sent_00015694_0004_002;sent_00015694_0004_003;sent_00015694_0004_004;sent_00015694_0004_005,第十二類【附錄】,https://books.masterhsingyun.org/ArticleDetail/artcle15694,為了達成這個目標，大師倡議：「人間佛教以實踐菩薩道為修行，也就是以大悲為上首，以示教利喜為方便，普遍饒益世間的有情眾生，而完成佛道，這是人間佛教生活的最極致。」⟂S⟂（《星雲日記》）大師躬親實踐，身先表率，他學習觀世音菩薩的三十二化身，遊諸國土，度脫眾生，常年不辭勞苦的雲遊五大洲，接引弘化，行止不定，忽而飛往歐洲，一下子在美洲，一會兒又前往澳洲。⟂S⟂為了接引外籍人士，他到菲律賓、巴西、智利等天主教、基督教國家弘法；⟂S⟂為了度化海外華僑，他到印尼、馬來西亞等回教國家傳教；⟂S⟂為了落實寺院本土化，他在南非為黑人弟子主持剃度典禮……,1
cev_f064b5b7573a,claim_3dc6e07ce7c2,crel_f7999937cad5,doc_00024728,par_00024728_0057,sent_00024728_0057_002,第十二類【附錄】,https://books.masterhsingyun.org/ArticleDetail/artcle24728,所以你跟他們宣講佛法，就會看到他們非常強調個人，可是佛教不強調個人，而是要放下「自己」的。,1
cev_c4eae1c8be23,claim_d60c2628b6e0,,doc_00007038,par_00007038_0007,sent_00007038_0007_001;sent_00007038_0007_002,第三類【教科書】,https://books.masterhsingyun.org/ArticleDetail/artcle7038,「修道會」不同於一般的戒會，主旨在於透過聽經聞法，參禪作務，學習行解並重的出家生活，從日常行住坐臥中陶冶、薰習，真正體驗僧團和樂清淨的生活，以引發對佛法的正見與信心，成為「身心出家」的修行人。⟂S⟂因此，課程的安排除了義解之外，也重視修行及生活威儀之養成，可謂「解行並重」。,1
cev_debf88a118f2,claim_d6067f38e004,crel_729bab43789c,doc_00013891,par_00013891_0003,sent_00013891_0003_006,第五類【文叢】,https://books.masterhsingyun.org/ArticleDetail/artcle13891,福德因緣，就像銀行裡的存款，有的人做惡使壞，享受著優渥的物質生活，這是他過去的福德因緣使然，銀行裡有福德存款，所以能享受福報。,1
cev_292d20c42435,claim_a14a89bfab00,crel_281989f5edb1,doc_00000916,par_00000916_0061,sent_00000916_0061_001;sent_00000916_0061_002,第一類【經義】,https://books.masterhsingyun.org/ArticleDetail/artcle916,佛性，猶如貧女宅中寶藏、力士額上金剛寶珠、轉輪聖王甘露之泉，並具有恆常、實有、真正、純善、清淨、可見等六種不可思議！⟂S⟂即令作五逆罪等，無纖毫善根的闡提人，佛性仍不離。,1
cev_343da9d8e1b3,claim_e77673bf9cd9,crel_fa0f24d52d55,doc_00008408,par_00008408_0025,sent_00008408_0025_006,第三類【教科書】,https://books.masterhsingyun.org/ArticleDetail/artcle8408,因此，其本質是「空性」的，不可能永遠是同一種族，四姓人民皆是平等的。,1
cev_f6a016e92cad,claim_29da6e52a750,crel_c9a3c79a5943,doc_00021642,par_00021642_0001,sent_00021642_0001_001;sent_00021642_0001_002,第五類【文叢】,https://books.masterhsingyun.org/ArticleDetail/artcle21642,二○○一年十一月三日於德國柏林佛光山舉行一場「菩薩道：中國佛教菩薩思想」學術會議，來自德國、瑞士等地的與會人士，都是年輕的博士及準博士學者。⟂S⟂他們以不同的角度介紹菩薩道，讓人了解佛道相通，而且明白菩薩道並非只是理論，也是可以實踐及實現的。,1
cev_6436a4b5c658,claim_de29139b0cf3,crel_ceb7489c6071,doc_00000113,par_00000113_0022,sent_00000113_0022_001,第二類【人間佛教論叢】,https://books.masterhsingyun.org/ArticleDetail/artcle113,歷史上第一位女皇帝武則天，承繼太宗、高宗時的護佛事業，提升佛教僧尼地位，以五戒教育世人。,1
cev_0c310403b26c,claim_0eafc05ee660,crel_f49f593429a5,doc_00021606,par_00021606_0004,sent_00021606_0004_002,第五類【文叢】,https://books.masterhsingyun.org/ArticleDetail/artcle21606,因此，我為弟子們立下「八宗兼弘，僧信共有，集體創作，尊重包容」等八項宗風，訂定佛光人的四大工作信條──「給人信心、給人歡喜、給人希望、給人方便」，希望佛光人培養佛陀示教利喜的性格，與人為善，終生做眾生的義工菩薩，方便他人，服務眾生。,1
cev_c70f17688cb6,claim_d65b7307f4d5,crel_00423378ff0d,doc_00002115,par_00002115_0014,sent_00002115_0014_002,第三類【教科書】,https://books.masterhsingyun.org/ArticleDetail/artcle2115,卷七的〈如來性品〉說：「我者即是如來藏義，一切眾生悉有佛性，即是我義，如是我義從本已來，常為無量煩惱所覆，是故眾生不能得見。」,1
cev_1c8dfbf2d713,claim_1389bd77febd,crel_59adf8669bbb,doc_00000683,par_00000683_0034,sent_00000683_0034_001;sent_00000683_0034_002;sent_00000683_0034_003;sent_00000683_0034_004;sent_00000683_0034_005;sent_00000683_0034_006,第二類【人間佛教論叢】,https://books.masterhsingyun.org/ArticleDetail/artcle683,佛教徒皈依佛法僧三寶：皈依佛，佛如光明，有了光明，就能驅走黑暗，帶來希望；⟂S⟂皈依法，法如淨水，有了淨水，可以滋潤大地，生長萬物；⟂S⟂皈依僧，僧如福田，有了福田，可以給人播種，廣植福德。⟂S⟂三寶的重要，就好比陽光、雨水、大地，缺一不可。⟂S⟂唯有皈敬三寶，才得以長養法身慧命，昇華心靈世界，跨越人生的藩籬。⟂S⟂─《普門學報‧佛教對「修行問題」的看法》,1
cev_3755884e5b08,claim_ce0ecdfbb4a5,crel_a66e42a4ecd3,doc_00017513,par_00017513_0053,sent_00017513_0053_002,第十二類【附錄】,https://books.masterhsingyun.org/ArticleDetail/artcle17513,一個人可以不信仰佛教、不信仰神明，但不能不信仰自己、不能不信仰國家，如果你連自己都不信，也就表示自己什麼都不能、什麼都不會、什麼都不可以了。,1
cev_ff2f332eaf13,claim_952d140e081b,crel_ae7fe300b277,doc_00009683,par_00009683_0024,sent_00009683_0024_001;sent_00009683_0024_002;sent_00009683_0024_003,第一類【經義】,https://books.masterhsingyun.org/ArticleDetail/artcle9683,所以在佛光山上，目前不但徒眾享受這許多的待遇，連一些信徒知道我們有這許多的制度，他們也歡喜與家人朋友來到滴水坊用餐，或者吃一些點心。⟂S⟂此外，我們在檀信樓客堂，還有平安粥（臘八粥），以粥代茶，既能解飢，又能消渴。⟂S⟂總之一句，在佛光山雖不富有，不像在大飯店能夠大吃大喝，只是一點簡食供應，但是我想，隨緣、淡泊，這也是佛光人的性格吧！,1
cev_ecb2aec41755,claim_478436f5ed2a,crel_d85d6fb2c570,doc_00002963,par_00002963_0060,sent_00002963_0060_001;sent_00002963_0060_002,第四類【講演集】,https://books.masterhsingyun.org/ArticleDetail/artcle2963,一乘佛法的《華嚴經》描寫善財童子參訪五十三位善知識，追求真理的感人故事。⟂S⟂其中女性的善知識就佔了十幾位之多，如休捨優婆夷、自在優婆夷、慈行童女、有德童女、師子嚬呻比丘尼、婆須蜜多女、夜天女神等，他們都是對佛法有獨到體證的大善知識，故能趨導善財童子進入法界之境。,1
cev_519f238b0074,claim_0b4d3917bd18,crel_38929a355980,doc_00023604,par_00023604_0064,sent_00023604_0064_001;sent_00023604_0064_002;sent_00023604_0064_003;sent_00023604_0064_004,第九類【佛光山系列】,https://books.masterhsingyun.org/ArticleDetail/artcle23604,佛光山設在全省各地的別分院，都是弘法傳教的道場，這些別分院經常舉辦各種的活動、法會，在活動法會之中，或做隨緣開示，或為專題講座，希望信徒能夠得到法樂回去，因為我們堅信「弘法為家務，利生是事業」。⟂S⟂佛陀五十年之間，來往於恆河兩岸，說法度眾無數，即使八十歲涅槃之前，抱著老弱病痛的色身，前往拘尸那揭羅城的途中，還不忘孜孜地伸廣長舌，慈悲地為眾生醫治煩惱心病。⟂S⟂因此早在民國四十四年（一九五五），大藏經初次在台灣印行的時候，大師就曾組團巡環全島，把佛法的種子散播於各地，把佛陀的法音宣揚於全省。⟂S⟂民國五十七年（一九六八），東方佛教學院第二屆學生畢業的時候，大師曾帶領著這些青年佛子，風塵僕僕地來往南北，做精彩的全省布教活動，所到之處，不僅受到佛教徒們熱烈的歡迎，更受到社會大眾的矚目與讚歎。,1
cev_d954b8ef6077,claim_d9fcca656c41,crel_7a0f552be308,doc_00013425,par_00013425_0007,sent_00013425_0007_002,第五類【文叢】,https://books.masterhsingyun.org/ArticleDetail/artcle13425,就像每個人都有清淨的法身，都有證悟涅槃的可能，那是沒有時空的限制，沒有自他的對待，沒有生死的分別，泯絕罪福的對立，才能做到「各自性中真懺悔」。,1
cev_3cf620426550,claim_eb3dd3aa60e0,crel_ea1bc5399fc0,doc_00007562,par_00007562_0017,sent_00007562_0017_001,第三類【教科書】,https://books.masterhsingyun.org/ArticleDetail/artcle7562,發心就是開發心田，佛經中常將我們的心喻如田地，心的田地如果不開發，縱使外緣具足，福德具足，也不能長出菩提之苗，就像一粒種子，沒有好的田地，它就不能結出好的花果。,1
cev_6e0111495403,claim_03fa37a77406,crel_9c9f40ccb3a7;crel_4300dba633b5,doc_00003851,par_00003851_0016,sent_00003851_0016_002;sent_00003851_0016_003,第三類【教科書】,https://books.masterhsingyun.org/ArticleDetail/artcle3851,其中，最具有深意的是《阿含經》中廣泛包含的四聖諦、八正道、十二因緣、緣起、無常、無我、五蘊、四禪等佛教最根本的教義。⟂S⟂這些教義經過部派佛教的演變發展，逐漸被整理編纂，直到西元前一世紀左右才用文字書寫下來。,1
cev_e843ee5d7246,claim_8d4ff95e7e02,crel_79b143bfe7e4,doc_00015688,par_00015688_0006,sent_00015688_0006_002;sent_00015688_0006_003,第十二類【附錄】,https://books.masterhsingyun.org/ArticleDetail/artcle15688,在佛光山的十大性格中，「國際性」就是其中之一（餘為：人間性、大眾性、教育性、文化性、慈濟性、喜悅性、菩薩性、融和性、包容性），乃至一九九二年國際佛光會成立，大師更揭櫫「以世界觀弘揚佛法」為四大宗旨之一（餘為：以人間性建設淨土、以慈悲心普利大眾、以正覺智引導信徒）。⟂S⟂可見大師對「國際佛教」一直積極在推動、發展。,1
cev_9ba4cc5d9f67,claim_3195a6ee106d,crel_65ed29c8f7c2,doc_00017780,par_00017780_0021,sent_00017780_0021_005;sent_00017780_0021_006,第十二類【附錄】,https://books.masterhsingyun.org/ArticleDetail/artcle17780,其實，從佛陀的本懷來看，佛教是在世間而改造世道人心的，中觀學派的觀點，則主張世間與出世間的不二法門，六祖惠能則更提出「佛法在世間，不離世間覺，離世求菩提，恰如覓兔角」之論，人間佛教的研究者和實踐者們公認惠能的觀點是人間佛教的重要思想來源，人間佛教的「入世」品格，可以理解為即入而出，不離世間而求出世間。⟂S⟂這入世的特點和儒學的入世有契合之處，但又有所不同，成為人間佛教的儒佛會通的重要內容。,1
cev_7f346655e216,claim_3959fc42f036,crel_209ce629a95e,doc_00008381,par_00008381_0071,,第三類【教科書】,https://books.masterhsingyun.org/ArticleDetail/artcle8381,太宗晚年對玄奘大師更加信任，每日召請入宮討論佛法，全心全意以大師為精神導師，在他指導之下，太宗潛心研讀《菩薩藏經》，致力菩薩道的實踐。⟂S⟂當玄奘大師翻譯完一百卷的《瑜伽師地論》時，太宗親自為大師作序，並刻在石碑上，這就是至今聞名的〈大唐三藏聖教序〉碑文。,1
cev_c1227896c48a,claim_ba2af8137d02,crel_b28694f81e7b,doc_00021556,par_00021556_0007,sent_00021556_0007_003;sent_00021556_0007_004,第五類【文叢】,https://books.masterhsingyun.org/ArticleDetail/artcle21556,「書信」能溝通情感，傳遞思想，是弘法中最便利直截的方式。⟂S⟂因此，我常鼓勵徒眾以書信寫作，例如在壽山佛學院辦學的時候，我就鼓勵慈嘉法師以書信為文開闢專欄，後來得到讀者很大的回響，還結集成《敬告佛子書》出版。,1
